category,survey_value,survey_label,year,period,period_value,module_code,module_name,csv_code,stata_code,spss_code
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1421,Modulo_6,,,642-Modulo1421
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1422,Modulo_7,,,642-Modulo1422
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1423,Modulo_8,,,642-Modulo1423
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1424,Modulo_9,,,642-Modulo1424
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1425,Modulo_10,,,642-Modulo1425
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1426,Modulo_11,,,642-Modulo1426
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2018,Anual,67,1427,Modulo_12,,,642-Modulo1427
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1711,Modulo_1. Características de la vivienda y del hogar,769-Modulo1711,,769-Modulo1711
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1712,Modulo_2. Características de los residentes del hogar,769-Modulo1712,,769-Modulo1712
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1713,Modulo_3. Migración I,769-Modulo1713,,769-Modulo1713
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1714,Modulo_4. Migración II,769-Modulo1714,,769-Modulo1714
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1715,Modulo_5. Salud,769-Modulo1715,,769-Modulo1715
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1716,Modulo_6. Educación,769-Modulo1716,,769-Modulo1716
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1717,Modulo_7. Empleo,769-Modulo1717,,769-Modulo1717
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1718,Modulo_8. Discriminación,769-Modulo1718,,769-Modulo1718
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1719,Modulo_9. Género y Victimización,769-Modulo1719,,769-Modulo1719
Standalone,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,ENCUESTA DIRIGIDA A LA POBLACIÓN VENEZOLANA QUE RESIDE EN EL PAÍS - ENPOVE,2022,Anual,67,1721,Modulo_10. Base integrada,769-Modulo1721,,769-Modulo1721
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1201,Capítulo 01 para todos los sectores,590-Modulo1201,,590-Modulo1201
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1202,Agencias de Viajes 2001 B,590-Modulo1202,,590-Modulo1202
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1203,Agencias de Viajes 2001 B1,590-Modulo1203,,590-Modulo1203
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1204,Agroindustria 2001 F,590-Modulo1204,,590-Modulo1204
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1205,Agroindustria 2001 F1,590-Modulo1205,,590-Modulo1205
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1206,Agroindustria 2001 F2,590-Modulo1206,,590-Modulo1206
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1207,Educación 2001 U,590-Modulo1207,,590-Modulo1207
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1208,Comercio Y Servicios 2001 F1,590-Modulo1208,,590-Modulo1208
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1209,Comercio Y Servicios 2001 F2,590-Modulo1209,,590-Modulo1209
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1210,Construcción 2001 F1,590-Modulo1210,,590-Modulo1210
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1211,Construcción 2001 F2,590-Modulo1211,,590-Modulo1211
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1212,Hospedaje 2001 A,590-Modulo1212,,590-Modulo1212
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1213,Hospedaje 2001 A1,590-Modulo1213,,590-Modulo1213
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1214,Hidrocarburos 2001 F1,590-Modulo1214,,590-Modulo1214
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1215,Hidrocarburos 2001 F2,590-Modulo1215,,590-Modulo1215
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1216,Hidrocarburos 2001 F3,590-Modulo1216,,590-Modulo1216
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1217,Pesca 2001 A,590-Modulo1217,,590-Modulo1217
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1218,Acuicultura 2001 U,590-Modulo1218,,590-Modulo1218
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1219,Manufactura 2001 D,590-Modulo1219,,590-Modulo1219
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1220,Manufactura 2001 D1,590-Modulo1220,,590-Modulo1220
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1221,Manufactura 2001 D2,590-Modulo1221,,590-Modulo1221
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1222,Servicios Electricos 2001 U,590-Modulo1222,,590-Modulo1222
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1223,Transportes y Comunicaciones 2001 F1,590-Modulo1223,,590-Modulo1223
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1224,Transportes y Comunicaciones 2001 F2,590-Modulo1224,,590-Modulo1224
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2001,Anual,105,1225,Universidades 2001 U,590-Modulo1225,,590-Modulo1225
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1171,Capítulo 01 para todos los sectores,585-Modulo1171,,585-Modulo1171
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1172,Agencias de Viajes 2002 B,585-Modulo1172,,585-Modulo1172
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1173,Agencias de Viajes 2002 B1,585-Modulo1173,,585-Modulo1173
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1174,Agroindustria 2002 F,585-Modulo1174,,585-Modulo1174
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1175,Agroindustria 2002 F1,585-Modulo1175,,585-Modulo1175
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1176,Agroindustria 2002 F2,585-Modulo1176,,585-Modulo1176
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1177,Educación 2002 U,585-Modulo1177,,585-Modulo1177
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1178,Comercio 2002 F1,585-Modulo1178,,585-Modulo1178
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1179,Comercio 2002 F2,585-Modulo1179,,585-Modulo1179
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1180,Construcción 2002 F1,585-Modulo1180,,585-Modulo1180
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1181,Construcción 2002 F2,585-Modulo1181,,585-Modulo1181
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1182,No Financieras 2002 U,585-Modulo1182,,585-Modulo1182
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1183,Hospedaje 2002 A,585-Modulo1183,,585-Modulo1183
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1184,Hospedaje 2002 A1,585-Modulo1184,,585-Modulo1184
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1185,Hidrocarburos 2002 F1,585-Modulo1185,,585-Modulo1185
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1186,Hidrocarburos 2002 F2,585-Modulo1186,,585-Modulo1186
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1187,Hidrocarburos 2002 F3,585-Modulo1187,,585-Modulo1187
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1188,Acuicultura 2002 U,585-Modulo1188,,585-Modulo1188
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1189,Pesca 2002 A,585-Modulo1189,,585-Modulo1189
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1190,Manufactura 2002 D,585-Modulo1190,,585-Modulo1190
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1191,Manufactura 2002 D1,585-Modulo1191,,585-Modulo1191
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1192,Manufactura 2002 D2,585-Modulo1192,,585-Modulo1192
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1193,Servicios Electricos 2002 U,585-Modulo1193,,585-Modulo1193
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1194,Transportes 2002 F1,585-Modulo1194,,585-Modulo1194
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1195,Transportes 2002 F2,585-Modulo1195,,585-Modulo1195
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2002,Anual,105,1196,Universidades 2002 U,585-Modulo1196,,585-Modulo1196
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1145,Capítulo 01 para todos los sectores,581-Modulo1145,,581-Modulo1145
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1146,Agencias de Viajes 2003 B,581-Modulo1146,,581-Modulo1146
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1147,Agencias de Viajes 2003 B1,581-Modulo1147,,581-Modulo1147
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1148,Agroindustria 2003 F,581-Modulo1148,,581-Modulo1148
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1149,Agroindustria 2003 F1,581-Modulo1149,,581-Modulo1149
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1150,Agroindustria 2003 F2,581-Modulo1150,,581-Modulo1150
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1151,Educación 2003 U,581-Modulo1151,,581-Modulo1151
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1152,Comercio 2003 F1,581-Modulo1152,,581-Modulo1152
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1153,Comercio 2003 F2,581-Modulo1153,,581-Modulo1153
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1154,Construcción 2003 F1,581-Modulo1154,,581-Modulo1154
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1155,Construcción 2003 F2,581-Modulo1155,,581-Modulo1155
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1156,No Financieras 2003 U,581-Modulo1156,,581-Modulo1156
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1157,Hospedaje 2003 A,581-Modulo1157,,581-Modulo1157
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1158,Hospedaje 2003 A1,581-Modulo1158,,581-Modulo1158
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1159,Hidrocarburos 2003 F1,581-Modulo1159,,581-Modulo1159
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1160,Hidrocarburos 2003 F2,581-Modulo1160,,581-Modulo1160
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1161,Hidrocarburos 2003 F3,581-Modulo1161,,581-Modulo1161
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1162,Acuicultura 2003 A,581-Modulo1162,,581-Modulo1162
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1163,Pesca 2003 P,581-Modulo1163,,581-Modulo1163
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1164,Manufactura 2003 D,581-Modulo1164,,581-Modulo1164
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1165,Manufactura 2003 D1,581-Modulo1165,,581-Modulo1165
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1166,Manufactura 2003 D2,581-Modulo1166,,581-Modulo1166
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1167,Servicios Electricos 2003 U,581-Modulo1167,,581-Modulo1167
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1168,Transportes 2003 F1,581-Modulo1168,,581-Modulo1168
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1169,Transportes 2003 F2,581-Modulo1169,,581-Modulo1169
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2003,Anual,105,1170,Universidades 2003 U,581-Modulo1170,,581-Modulo1170
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1008,Capítulo 01 para todos los sectores,530-Modulo1008,,530-Modulo1008
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1009,Agencias de Viajes 2004 B,530-Modulo1009,,530-Modulo1009
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1010,Agencias de Viajes 2004 B1,530-Modulo1010,,530-Modulo1010
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1011,Agroindustria 2004 F,530-Modulo1011,,530-Modulo1011
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1012,Agroindustria 2004 F1,530-Modulo1012,,530-Modulo1012
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1013,Agroindustria 2004 F2,530-Modulo1013,,530-Modulo1013
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1014,Educación 2004 U,530-Modulo1014,,530-Modulo1014
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1015,Comercio 2004 F1,530-Modulo1015,,530-Modulo1015
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1016,Comercio 2004 F2,530-Modulo1016,,530-Modulo1016
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1017,Construcción 2004 F1,530-Modulo1017,,530-Modulo1017
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1018,Construcción 2004 F2,530-Modulo1018,,530-Modulo1018
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1019,No Financieras 2004 U,530-Modulo1019,,530-Modulo1019
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1020,Hospedaje 2004 A,530-Modulo1020,,530-Modulo1020
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1021,Hospedaje 2004 A1,530-Modulo1021,,530-Modulo1021
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1022,Hidrocarburos 2004 F1,530-Modulo1022,,530-Modulo1022
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1023,Hidrocarburos 2004 F2,530-Modulo1023,,530-Modulo1023
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1024,Hidrocarburos 2004 F3,530-Modulo1024,,530-Modulo1024
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1025,Acuicultura 2004 A,530-Modulo1025,,530-Modulo1025
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1026,Pesca 2004 P,530-Modulo1026,,530-Modulo1026
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1027,Manufactura 2004 D,530-Modulo1027,,530-Modulo1027
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1028,Manufactura 2004 D1,530-Modulo1028,,530-Modulo1028
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1029,Manufactura 2004 D2,530-Modulo1029,,530-Modulo1029
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1030,Servicios Electricos 2004 U,530-Modulo1030,,530-Modulo1030
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1031,Transportes 2004 F1,530-Modulo1031,,530-Modulo1031
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1032,Transportes 2004 F2,530-Modulo1032,,530-Modulo1032
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2004,Anual,105,1033,Universidades 2004 U,530-Modulo1033,,530-Modulo1033
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,899,Capítulo 01 para todos los sectores,517-Modulo899,,517-Modulo899
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,900,Agencia de Viajes 2005 B,517-Modulo900,,517-Modulo900
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,901,Agencia de Viajes 2005 B1,517-Modulo901,,517-Modulo901
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,902,Agroindustria 2005 F,517-Modulo902,,517-Modulo902
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,903,Agroindustria 2005 F1,517-Modulo903,,517-Modulo903
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,904,Agroindustria 2005 F2,517-Modulo904,,517-Modulo904
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,905,Educación 2005 U,517-Modulo905,,517-Modulo905
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,906,Comercio 2005 F1,517-Modulo906,,517-Modulo906
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,907,Comercio 2005 F2,517-Modulo907,,517-Modulo907
Standalone,ENCUESTA ECONÓMICA ANUAL - EEA,ENCUESTA ECONÓMICA ANUAL - EEA,2005,Anual,105,908,Construcción 2005 F1,517-Modulo908,,517-Modulo908
